Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,160113,Líquidos de frenos,LiquidosDeFrenos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,130508,Mezcla de residuos procedentes de desarenadores y de separadores de agua/sustancias aceitosas,MezclaDeResiduosProcedentesDeDesarenadoresYDeSeparadoresDeAguasustanciasAceitosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,120112,Ceras y grasas usadas,CerasYGrasasUsadas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,100104,Cenizas volantes y polvo de caldera de hidrocarburos,CenizasVolantesYPolvoDeCalderaDeHidrocarburos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070707,Residuos de reacción y de destilación halogenados,ResiduosDeReaccionYDeDestilacionHalogenados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070508,Otros residuos de reacción y de destilación,OtrosResiduosDeReaccionYDeDestilacion
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070504,"Otros disolventes, líquidos de limpieza y licores madre orgánicos",OtrosDisolventesLiquidosDeLimpiezaYLicoresMadreOrganicos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070503,"Disolventes, líquidos de limpieza y licores madre organohalogenados",DisolventesLiquidosDeLimpiezaYLicoresMadreOrganohalogenados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070409,Tortas de filtración y absorbentes usados halogenados,TortasDeFiltracionYAbsorbentesUsadosHalogenados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070401,Líquidos de limpieza y licores madre acuosos,LiquidosDeLimpiezaYLicoresMadreAcuosos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070104,"Otros disolventes, líquidos de limpieza y licores madre orgánicos",OtrosDisolventesLiquidosDeLimpiezaYLicoresMadreOrganicos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,070103,"Disolventes, líquidos de limpieza y licores madre organohalogenados",DisolventesLiquidosDeLimpiezaYLicoresMadreOrganohalogenados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,061305,Hollín,Hollin
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,061302,Carbón activo usado (excepto el código 060702),CarbonActivoUsadoexceptoElCodigo060702
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,060315,Oxidos metálicos que contienen metales pesados,OxidosMetalicosQueContienenMetalesPesados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,4,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,060102,Ácido clorhídrico,AcidoClorhidrico
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,3,Combinación de residuos peligrosos,CombinacionDeResiduosPeligrosos,180106,Productos químicos que consisten en o contienen sustancias peligrosas,ProductosQuimicosQueConsistenEnOContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,3,Combinación de residuos peligrosos,CombinacionDeResiduosPeligrosos,160504,Gases en recipientes a presión (incluidos los halones) que contienen sustancias peligrosas,GasesEnRecipientesAPresionincluidosLosHalonesQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,3,Combinación de residuos peligrosos,CombinacionDeResiduosPeligrosos,160305,Residuos orgánicos que contienen sustancias peligrosas,ResiduosOrganicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,3,Combinación de residuos peligrosos,CombinacionDeResiduosPeligrosos,150111,"Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz porosa sólida  peligrosa (por ejemplo, amianto)",EnvasesMetalicosIncluidosLosRecipientesAPresionVaciosQueContienenUnaMatrizPorosaSolidaPeligrosaporEjemploAmianto
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,200117,Productos fotoquímicos,ProductosFotoquimicos
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,190117,Residuos de pirólisis que contienen sustancias peligrosas,ResiduosDePirolisisQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,190107,Residuos sólidos del tratamiento de gases,ResiduosSolidosDelTratamientoDeGases
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170903,Otros residuos de construcción y demolición (incluidos los residuos mezclados) que contienen sustancias peligrosas,OtrosResiduosDeConstruccionYDemolicionincluidosLosResiduosMezcladosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170409,Residuos metálicos contaminados con sustancias peligrosas,ResiduosMetalicosContaminadosConSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170301,Mezclas bituminosas que contienen alquitrán de hulla,MezclasBituminosasQueContienenAlquitranDeHulla
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170204,"Vidrio, plástico y madera que contienen sustancias peligrosas o están contaminados por ellas",VidrioPlasticoYMaderaQueContienenSustanciasPeligrosasOEstanContaminadosPorEllas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,170106,"Mezclas o fracciones separadas de hormigón, ladrillos o tejas y materiales cerámicos que contienen sustancias peligrosas",MezclasOFraccionesSeparadasDeHormigonLadrillosOTejasYMaterialesCeramicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,161103,Otros revestimientos y refractarios procedents de procesos metalúrgicos que contienen sustancias peligrosas,OtrosRevestimientosYRefractariosProcedentsDeProcesosMetalurgicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,160303,Residuos inorgánicos que contienen sustancias peligrosas,ResiduosInorganicosQueContienenSustanciasPeligrosas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,160107,Filtros de aceite,FiltrosDeAceite
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,140603,Otros disolventes y mezclas de disolventes,OtrosDisolventesYMezclasDeDisolventes
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,140602,Otros disolventes y mezclas de disolventes halogenados,OtrosDisolventesYMezclasDeDisolventesHalogenados
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,130703,Otros combustibles (incluidas mezclas),OtrosCombustiblesincluidasMezclas
AAI/MD/G18/15164,Autorización de gestión de residuos peligrosos,"Sertego Servicios Medioambientales, S.L.U.",B83667725,2800061707,Calle,Del Bronce,13200676,P,12,,,,,Madrid,28,San Martín de la Vega,132,28330,,,Almacenamiento temporal de residuos peligrosos,AlmacenamientoTemporalDeResiduosPeligrosos,false,2,Almacenamiento de residuos peligrosos,AlmacenamientoDeResiduosPeligrosos,120119,Aceites de mecanizado fácilmente biodegradables,AceitesDeMecanizadoFacilmenteBiodegradables
